TRAVEL_ID,AGE_GRP,TRAVEL_COMPANIONS_NUM,TRAVEL_STATUS_ACCOMPANY,SLEEP,ACTIVITY,RESULT_MVMN,Cluster
f_f001370,20,2,3인 이상 여행(가족 외),1,체험 활동 / 입장 및 관람,자가용,1
f_f003086,30,1,2인 가족 여행,0,쇼핑 / 구매,자가용,0
f_f008381,30,0,나홀로 여행,0,체험 활동 / 입장 및 관람,자가용,0
f_f004116,20,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,버스,5
f_f000370,50,2,자녀 동반 여행,2,단순 구경 / 산책 / 걷기,자가용,3
f_f005983,20,0,나홀로 여행,1,휴식,자가용,8
f_f011755,20,1,2인 여행(가족 외),1,쇼핑 / 구매,기차,8
f_f000026,30,1,2인 가족 여행,2,단순 구경 / 산책 / 걷기,자가용,9
f_f005424,20,0,나홀로 여행,1,쇼핑 / 구매,기차,8
f_f000435,30,4,3인 이상 여행(가족 외),0,체험 활동 / 입장 및 관람,자가용,6
f_f002742,50,3,3대 동반 여행(친척 포함),1,단순 구경 / 산책 / 걷기,자가용,3
f_f016448,40,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,자가용,0
f_f016446,30,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,버스,0
f_f015022,30,1,2인 가족 여행,1,단순 구경 / 산책 / 걷기,자가용,0
f_f008899,20,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,8
f_f010239,20,1,2인 여행(가족 외),0,쇼핑 / 구매,택시,5
f_f000822,30,1,2인 여행(가족 외),2,단순 구경 / 산책 / 걷기,자가용,9
f_f013431,40,4,3인 이상 여행(가족 외),1,휴식,자가용,3
f_f015584,30,1,자녀 동반 여행,0,체험 활동 / 입장 및 관람,자가용,0
f_f007218,30,0,나홀로 여행,1,단순 구경 / 산책 / 걷기,자가용,0
f_f015601,40,3,자녀 동반 여행,0,체험 활동 / 입장 및 관람,자가용,6
f_f001559,30,2,자녀 동반 여행,1,단순 구경 / 산책 / 걷기,자가용,1
f_f000864,20,2,3인 이상 여행(가족 외),2,휴식,버스,1
f_f000495,30,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,0
f_f001333,20,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,8
f_f013039,30,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,기차,0
f_f010537,30,1,2인 여행(가족 외),0,쇼핑 / 구매,기차,0
f_f006876,20,0,나홀로 여행,1,단순 구경 / 산책 / 걷기,지하철,8
f_f004903,60,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,7
f_f000704,50,2,자녀 동반 여행,2,체험 활동 / 입장 및 관람,자가용,3
f_f008577,20,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,자가용,5
f_f000956,50,3,자녀 동반 여행,2,체험 활동 / 입장 및 관람,자가용,3
f_f008794,30,1,2인 가족 여행,0,쇼핑 / 구매,기차,0
f_f007810,30,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,자가용,0
f_f016656,20,1,2인 가족 여행,0,단순 구경 / 산책 / 걷기,자가용,5
f_f000927,40,3,자녀 동반 여행,1,휴식,자가용,3
f_f012144,20,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,자가용,5
f_f015504,30,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,자가용,0
f_f001219,40,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,기차,0
f_f002632,30,1,2인 여행(가족 외),1,휴식,자가용,0
f_f016389,20,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,버스,5
f_f000399,20,0,나홀로 여행,3,휴식,자가용,9
f_f006943,30,3,자녀 동반 여행,0,체험 활동 / 입장 및 관람,자가용,6
f_f003639,30,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,자가용,0
f_f003913,40,3,자녀 동반 여행,1,휴식,자가용,3
f_f010028,20,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,기차,8
f_f009376,40,1,2인 여행(가족 외),0,휴식,자가용,0
f_f006800,20,1,2인 가족 여행,1,단순 구경 / 산책 / 걷기,자가용,8
f_f016635,20,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,자가용,5
f_f008161,40,3,3인 이상 여행(가족 외),1,없음,자가용,3
f_f005302,30,6,3대 동반 여행(친척 포함),0,체험 활동 / 입장 및 관람,자가용,2
f_f011978,40,1,2인 여행(가족 외),0,휴식,자가용,0
f_f000517,40,2,자녀 동반 여행,0,체험 활동 / 입장 및 관람,기차,6
f_f000813,40,5,3인 이상 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,3
f_f011230,20,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,버스,5
f_f007226,20,1,2인 여행(가족 외),1,쇼핑 / 구매,기차,8
f_f001182,40,1,자녀 동반 여행,1,체험 활동 / 입장 및 관람,자가용,0
f_f015309,40,1,2인 여행(가족 외),0,쇼핑 / 구매,자가용,0
f_f005005,50,3,자녀 동반 여행,1,체험 활동 / 입장 및 관람,자가용,3
f_f005533,30,1,2인 여행(가족 외),1,체험 활동 / 입장 및 관람,자가용,0
f_f001129,30,0,나홀로 여행,1,단순 구경 / 산책 / 걷기,버스,0
f_f004244,40,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,0
f_f001746,20,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,기차,8
f_f016348,30,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,자가용,0
f_f011861,20,1,2인 여행(가족 외),1,체험 활동 / 입장 및 관람,기차,8
f_f001243,30,2,자녀 동반 여행,2,단순 구경 / 산책 / 걷기,자가용,9
f_f001534,20,1,2인 여행(가족 외),1,휴식,렌터카,8
f_f004216,20,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,기차,8
f_f011485,20,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,자가용,5
f_f005896,20,1,2인 여행(가족 외),1,쇼핑 / 구매,자가용,8
f_f004308,20,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,기차,8
f_f002500,30,1,2인 가족 여행,1,휴식,자가용,0
f_f004193,60,1,자녀 동반 여행,1,쇼핑 / 구매,기차,7
f_f005141,40,3,자녀 동반 여행,1,없음,자가용,3
f_f001133,40,1,2인 가족 여행,1,없음,자가용,0
f_f012111,20,0,나홀로 여행,1,단순 구경 / 산책 / 걷기,버스,8
f_f003796,20,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,렌터카,5
f_f011953,20,1,2인 여행(가족 외),1,체험 활동 / 입장 및 관람,자가용,8
f_f000566,50,3,자녀 동반 여행,0,체험 활동 / 입장 및 관람,자가용,6
f_f012011,30,1,2인 가족 여행,0,체험 활동 / 입장 및 관람,기차,0
f_f001000,30,0,나홀로 여행,1,단순 구경 / 산책 / 걷기,자가용,0
f_f002744,20,1,2인 여행(가족 외),1,휴식,버스,8
f_f006376,50,2,자녀 동반 여행,0,체험 활동 / 입장 및 관람,자가용,7
f_f005887,30,1,2인 여행(가족 외),1,휴식,렌터카,0
f_f015590,40,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,자가용,0
f_f002513,30,1,자녀 동반 여행,1,단순 구경 / 산책 / 걷기,자가용,0
f_f000447,40,3,자녀 동반 여행,2,체험 활동 / 입장 및 관람,자가용,3
f_f013520,20,0,나홀로 여행,1,체험 활동 / 입장 및 관람,자가용,8
f_f015535,30,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,자가용,0
f_f005883,30,3,3인 이상 여행(가족 외),1,체험 활동 / 입장 및 관람,기차,1
f_f000460,40,3,3인 이상 여행(가족 외),2,단순 구경 / 산책 / 걷기,자가용,3
f_f012150,20,3,3인 이상 여행(가족 외),1,단순 구경 / 산책 / 걷기,버스,1
f_f012126,40,1,2인 여행(가족 외),0,쇼핑 / 구매,기차,0
f_f004853,20,1,2인 가족 여행,0,단순 구경 / 산책 / 걷기,택시,5
f_f001365,30,6,자녀 동반 여행,2,휴식,자가용,2
f_f001570,40,1,2인 가족 여행,0,쇼핑 / 구매,자가용,0
f_f002721,50,2,자녀 동반 여행,1,단순 구경 / 산책 / 걷기,자가용,3
f_f008803,30,1,2인 가족 여행,1,단순 구경 / 산책 / 걷기,자가용,0
f_f006041,30,1,2인 가족 여행,1,쇼핑 / 구매,자가용,0
f_f006678,20,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,버스,8
f_f001525,40,3,3인 이상 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,3
f_f004085,50,2,3대 동반 여행(친척 포함),1,단순 구경 / 산책 / 걷기,기차,3
f_f011492,20,1,2인 여행(가족 외),1,쇼핑 / 구매,버스,8
f_f002501,50,3,자녀 동반 여행,1,단순 구경 / 산책 / 걷기,자가용,3
f_f006921,50,3,자녀 동반 여행,1,단순 구경 / 산책 / 걷기,자가용,3
f_f003811,30,1,2인 가족 여행,0,쇼핑 / 구매,자가용,0
f_f002867,40,1,2인 여행(가족 외),1,체험 활동 / 입장 및 관람,자가용,0
f_f003916,30,2,3인 이상 여행(가족 외),1,쇼핑 / 구매,자가용,1
f_f006237,20,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,버스,5
f_f001481,50,1,2인 가족 여행,2,단순 구경 / 산책 / 걷기,렌터카,3
f_f000675,20,1,2인 여행(가족 외),1,휴식,항공기,8
f_f015891,30,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,자가용,0
f_f011918,20,1,2인 가족 여행,0,쇼핑 / 구매,기차,5
f_f005185,30,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,자가용,0
f_f007148,30,1,2인 여행(가족 외),1,휴식,자가용,0
f_f015235,30,2,부모 동반 여행,0,단순 구경 / 산책 / 걷기,자가용,0
f_f004875,50,1,2인 가족 여행,0,단순 구경 / 산책 / 걷기,자가용,7
f_f004809,60,2,자녀 동반 여행,0,휴식,자가용,7
f_f001557,40,3,자녀 동반 여행,1,휴식,자가용,3
f_f009505,20,1,2인 여행(가족 외),1,쇼핑 / 구매,기차,8
f_f012146,20,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,기차,8
f_f011516,40,3,자녀 동반 여행,1,단순 구경 / 산책 / 걷기,자가용,3
f_f001255,20,1,2인 여행(가족 외),2,쇼핑 / 구매,기차,9
f_f003857,30,1,2인 가족 여행,0,단순 구경 / 산책 / 걷기,자가용,0
f_f012663,30,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,0
f_f002039,20,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,버스,8
f_f007941,20,1,2인 여행(가족 외),1,휴식,자가용,8
f_f001173,40,3,3대 동반 여행(친척 포함),3,쇼핑 / 구매,자가용,4
f_f007210,20,7,3인 이상 여행(가족 외),1,체험 활동 / 입장 및 관람,자가용,2
f_f005840,30,0,나홀로 여행,1,쇼핑 / 구매,버스,0
f_f016429,20,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,렌터카,5
f_f008453,30,1,2인 여행(가족 외),1,체험 활동 / 입장 및 관람,버스,0
f_f015974,40,0,나홀로 여행,0,쇼핑 / 구매,기차,0
f_f000734,40,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,기차,0
f_f000613,30,0,나홀로 여행,1,단순 구경 / 산책 / 걷기,기차,0
f_f015674,20,0,나홀로 여행,0,쇼핑 / 구매,버스,5
f_f004863,20,0,나홀로 여행,1,휴식,기차,8
f_f008781,30,0,나홀로 여행,0,쇼핑 / 구매,지하철,0
f_f008760,30,0,나홀로 여행,0,휴식,자가용,0
f_f008830,20,1,2인 여행(가족 외),1,체험 활동 / 입장 및 관람,기차,8
f_f016027,40,1,자녀 동반 여행,0,단순 구경 / 산책 / 걷기,기차,0
f_f002663,20,0,나홀로 여행,1,체험 활동 / 입장 및 관람,자가용,8
f_f013507,30,1,2인 여행(가족 외),1,휴식,기차,0
f_f000728,40,0,나홀로 여행,1,쇼핑 / 구매,기차,0
f_f001509,20,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,기차,8
f_f016415,40,2,자녀 동반 여행,0,쇼핑 / 구매,자가용,6
f_f014444,40,2,자녀 동반 여행,0,체험 활동 / 입장 및 관람,자가용,6
f_f008549,30,1,2인 가족 여행,0,단순 구경 / 산책 / 걷기,자가용,0
f_f007772,30,4,3인 이상 여행(가족 외),1,단순 구경 / 산책 / 걷기,기차,1
f_f000818,30,1,2인 여행(가족 외),1,없음,기차,0
f_f002565,40,1,2인 가족 여행,1,휴식,자가용,0
f_f007733,30,6,부모 동반 여행,1,휴식,기차,2
f_f015539,30,0,나홀로 여행,0,쇼핑 / 구매,버스,0
f_f001244,40,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,0
f_f005334,20,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,기차,8
f_f007520,30,4,3인 이상 여행(가족 외),1,휴식,버스,1
f_f004448,50,2,자녀 동반 여행,1,휴식,자가용,3
f_f003418,20,1,2인 가족 여행,0,단순 구경 / 산책 / 걷기,자가용,5
f_f004519,30,0,나홀로 여행,0,휴식,자가용,0
f_f003501,40,3,3인 이상 여행(가족 외),0,휴식,자가용,6
e_e000340,40,3,자녀 동반 여행,2,단순 구경 / 산책 / 걷기,자가용,3
f_f005252,40,12,자녀 동반 여행,1,체험 활동 / 입장 및 관람,자가용,2
f_f011671,20,0,나홀로 여행,0,쇼핑 / 구매,기차,5
f_f000509,30,0,나홀로 여행,2,체험 활동 / 입장 및 관람,기차,9
f_f001202,30,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,0
f_f014998,40,2,자녀 동반 여행,0,체험 활동 / 입장 및 관람,자가용,6
f_f010938,20,2,3인 이상 여행(가족 외),0,단순 구경 / 산책 / 걷기,기차,5
f_f008852,30,1,2인 여행(가족 외),1,휴식,렌터카,0
f_f002000,20,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,기차,8
f_f016524,20,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,자가용,5
f_f001732,20,2,자녀 동반 여행,0,없음,자가용,5
f_f012924,40,3,자녀 동반 여행,1,단순 구경 / 산책 / 걷기,자가용,3
f_f008518,30,2,3인 이상 여행(가족 외),1,체험 활동 / 입장 및 관람,자가용,1
f_f002884,40,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,자가용,0
f_f008588,50,3,자녀 동반 여행,0,단순 구경 / 산책 / 걷기,자가용,7
f_f011816,30,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,지하철,0
f_f003474,20,1,2인 여행(가족 외),0,쇼핑 / 구매,버스,5
f_f010740,20,1,2인 여행(가족 외),1,체험 활동 / 입장 및 관람,기차,8
f_f006717,30,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,기차,0
f_f003768,30,1,2인 여행(가족 외),0,없음,자가용,0
f_f004744,30,1,2인 여행(가족 외),0,쇼핑 / 구매,자가용,0
f_f016331,60,2,자녀 동반 여행,0,단순 구경 / 산책 / 걷기,자가용,7
f_f016607,20,0,나홀로 여행,0,쇼핑 / 구매,버스,5
f_f016628,30,0,나홀로 여행,0,체험 활동 / 입장 및 관람,기차,0
f_f009465,20,4,3인 이상 여행(가족 외),0,체험 활동 / 입장 및 관람,버스,1
f_f016510,20,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,기차,5
f_f000442,50,2,3대 동반 여행(친척 포함),2,쇼핑 / 구매,자가용,3
f_f012478,40,1,2인 여행(가족 외),0,쇼핑 / 구매,자가용,0
f_f016041,30,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,자가용,0
f_f004441,20,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,8
f_f015193,20,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,지하철,5
f_f008831,30,7,3인 이상 여행(가족 외),1,휴식,기차,2
f_f003257,20,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,기차,5
f_f002641,40,4,자녀 동반 여행,0,체험 활동 / 입장 및 관람,자가용,6
f_f004608,20,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,기차,8
f_f015915,40,1,2인 여행(가족 외),0,쇼핑 / 구매,자가용,0
f_f000374,40,2,자녀 동반 여행,0,체험 활동 / 입장 및 관람,자가용,6
f_f001917,30,3,부모 동반 여행,1,단순 구경 / 산책 / 걷기,자가용,1
f_f001932,50,3,자녀 동반 여행,1,휴식,자가용,3
f_f008169,30,3,3대 동반 여행(친척 포함),1,단순 구경 / 산책 / 걷기,자가용,1
f_f015254,20,0,나홀로 여행,0,체험 활동 / 입장 및 관람,버스,5
f_f013809,20,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,버스,5
f_f009074,40,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,0
f_f006060,20,1,2인 여행(가족 외),1,체험 활동 / 입장 및 관람,렌터카,8
f_f011470,20,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,자가용,5
f_f014026,40,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,자가용,0
f_f015902,20,0,나홀로 여행,0,쇼핑 / 구매,기차,5
f_f002648,30,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,0
f_f002114,30,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,도보,0
g_g009803,20,0,나홀로 여행,0,쇼핑 / 구매,택시,5
f_f001324,30,1,2인 여행(가족 외),2,단순 구경 / 산책 / 걷기,자가용,9
f_f015107,30,0,나홀로 여행,0,휴식,지하철,0
f_f002538,50,2,자녀 동반 여행,1,휴식,자가용,3
f_f005513,30,2,3인 이상 여행(가족 외),0,휴식,자가용,6
f_f004534,40,4,자녀 동반 여행,0,휴식,자가용,6
f_f005002,30,1,2인 가족 여행,1,체험 활동 / 입장 및 관람,자가용,0
f_f008630,30,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,0
f_f002790,30,1,2인 여행(가족 외),0,없음,자가용,0
f_f007953,30,1,2인 여행(가족 외),1,체험 활동 / 입장 및 관람,자가용,0
f_f002494,30,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,자가용,0
f_f000448,30,1,2인 여행(가족 외),2,단순 구경 / 산책 / 걷기,버스,9
f_f005498,20,1,2인 여행(가족 외),1,쇼핑 / 구매,버스,8
f_f000625,40,0,나홀로 여행,3,휴식,자가용,9
f_f002850,30,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,자가용,0
f_f008445,20,1,2인 여행(가족 외),1,체험 활동 / 입장 및 관람,자가용,8
f_f003706,30,1,2인 가족 여행,0,단순 구경 / 산책 / 걷기,지하철,0
f_f009765,30,1,2인 여행(가족 외),1,쇼핑 / 구매,기차,0
f_f009516,30,3,3인 이상 여행(가족 외),0,단순 구경 / 산책 / 걷기,자가용,1
f_f007388,20,1,2인 여행(가족 외),0,휴식,기차,5
f_f006867,20,1,2인 여행(가족 외),0,없음,자가용,5
f_f013267,50,2,자녀 동반 여행,0,단순 구경 / 산책 / 걷기,기차,7
f_f008870,30,1,2인 가족 여행,0,쇼핑 / 구매,버스,0
f_f000875,50,3,3대 동반 여행(친척 포함),1,휴식,기차,3
f_f003247,30,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,자가용,0
f_f015536,50,0,나홀로 여행,0,없음,자가용,7
f_f000843,60,3,3인 이상 여행(가족 외),1,체험 활동 / 입장 및 관람,자가용,3
f_f001418,30,1,2인 가족 여행,1,단순 구경 / 산책 / 걷기,자가용,0
f_f016601,30,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,택시,0
f_f003798,30,0,나홀로 여행,0,쇼핑 / 구매,기차,0
f_f000430,30,0,나홀로 여행,4,단순 구경 / 산책 / 걷기,배/선박,9
f_f006957,20,3,3인 이상 여행(가족 외),1,체험 활동 / 입장 및 관람,자가용,1
f_f000298,40,3,자녀 동반 여행,2,단순 구경 / 산책 / 걷기,자가용,3
f_f012660,20,0,나홀로 여행,1,쇼핑 / 구매,기차,8
f_f016639,20,1,2인 가족 여행,0,단순 구경 / 산책 / 걷기,기차,5
f_f003410,40,2,3대 동반 여행(친척 포함),0,단순 구경 / 산책 / 걷기,자가용,6
f_f008360,20,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,버스,5
f_f008255,20,1,2인 여행(가족 외),1,체험 활동 / 입장 및 관람,자가용,8
f_f016725,20,1,2인 가족 여행,0,없음,자가용,5
f_f008230,30,0,나홀로 여행,1,체험 활동 / 입장 및 관람,자가용,0
f_f003363,30,2,3인 이상 여행(가족 외),0,단순 구경 / 산책 / 걷기,자가용,0
f_f009846,20,16,3인 이상 여행(가족 외),0,쇼핑 / 구매,자가용,2
