TRAVELER_ID,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,EDU_FNSH_SE,MARR_STTS,FAMILY_MEMB,JOB_NM,JOB_ETC,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_LIKE_SIDO_1,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SIDO_2,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SIDO_3,TRAVEL_LIKE_SGG_3,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_STATUS_YMD,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_COMPANIONS_NUM
f003796,11,남,20,6,1.0,1,1,2,,4,,2,1,42,42150,30,30200,50,50110,2,1,4,4,3,4,1,5,서울특별시,강원,2인 여행(가족 외),2023-07-18~2023-07-18,4,8.0,1.0,1
f011953,26,여,20,5,1.0,1,1,4,,4,,3,6,50,50130,31,31710,48,48270,1,1,2,3,1,4,1,7,부산광역시,경북,2인 여행(가족 외),2023-08-31~2023-09-01,3,1.0,2.0,1
f000566,47,남,50,6,1.0,2,4,2,,7,11.0,3,8,47,47130,47,47770,47,47210,2,2,2,5,3,6,2,2,경상북도,경북,자녀 동반 여행,2023-05-21~2023-05-21,1,3.0,2.0,3
f012011,11,남,30,6,5.0,1,5,5,,2,7.0,3,3,50,50110,42,42150,42,42210,4,3,5,2,4,5,3,6,서울특별시,강원,2인 가족 여행,2023-08-24~2023-08-24,1,5.0,2.0,1
f001000,41,여,30,6,1.0,2,2,2,,6,10.0,3,5,42,42210,43,43150,50,50130,3,1,3,1,5,4,2,5,경기도,강원,나홀로 여행,2023-05-28~2023-05-29,8,,,0
f002744,26,여,20,6,1.0,1,4,12,,3,5.0,2,1,47,47130,11,11110,31,31710,1,2,2,2,2,1,4,6,부산광역시,대구,2인 여행(가족 외),2023-06-05~2023-06-06,5,7.0,2.0,1
f006376,27,남,50,6,1.0,2,3,3,,4,4.0,3,3,47,47130,48,48270,48,48820,4,6,6,2,2,5,3,3,대구광역시,경남,자녀 동반 여행,2023-08-19~2023-08-19,1,3.0,7.0,2
f005887,42,여,30,6,1.0,1,1,12,,2,,3,3,50,50130,42,42820,42,42230,4,1,1,4,1,4,1,6,강원도,강원,2인 여행(가족 외),2023-08-16~2023-08-17,2,1.0,5.0,1
f015590,27,여,40,7,1.0,1,2,3,,5,6.0,2,2,42,42730,50,50130,46,46130,1,2,2,3,2,2,2,5,대구광역시,경북,나홀로 여행,2023-09-17~2023-09-17,8,7.0,4.0,0
f002513,29,여,30,7,1.0,1,4,2,,5,11.0,2,1,50,50110,48,48310,26,26350,2,1,1,5,6,2,6,6,광주광역시,경남,자녀 동반 여행,2023-06-03~2023-06-04,2,3.0,1.0,1
f000447,11,여,40,6,1.0,2,4,3,,1,8.0,2,2,42,42210,43,43800,41,41830,2,1,2,4,5,5,3,5,서울특별시,강원,자녀 동반 여행,2023-05-27~2023-05-29,2,3.0,7.0,3
f013520,48,여,20,6,2.0,1,1,12,,9,,2,2,26,26500,26,26230,48,48120,5,2,2,5,6,6,2,7,경상남도,부산,나홀로 여행,2023-08-27~2023-08-28,6,1.0,7.0,0
f015535,47,여,30,5,4.0,2,4,9,,3,4.0,2,2,30,30200,44,44180,47,47130,4,1,4,5,7,4,4,7,경상북도,대구,2인 여행(가족 외),2023-09-15~2023-09-15,1,3.0,2.0,1
f005883,44,여,30,4,1.0,1,1,12,,2,,3,4,26,26350,50,50130,11,11110,5,3,3,3,3,5,5,5,충청남도,경북,3인 이상 여행(가족 외),2023-09-01~2023-09-02,2,3.0,1.0,3
f000460,11,여,40,5,1.0,2,3,3,,3,11.0,2,2,41,41480,44,44270,42,42150,3,1,2,3,4,2,3,2,서울특별시,경북,3인 이상 여행(가족 외),2023-05-27~2023-05-29,8,7.0,1.0,3
f012150,45,여,20,4,1.0,1,4,12,,2,6.0,3,4,11,11410,30,30110,50,50130,6,2,2,3,4,5,6,2,전라북도,대구,3인 이상 여행(가족 외),2023-08-25~2023-08-26,3,7.0,1.0,3
f012126,27,여,40,6,1.0,1,4,2,,4,12.0,4,1,11,11170,26,26350,50,50130,4,1,2,2,1,6,6,2,대구광역시,부산,2인 여행(가족 외),2023-08-28~2023-08-28,2,1.0,7.0,1
f004853,26,여,20,6,2.0,1,2,12,,1,2.0,3,5,50,50130,47,47130,11,11680,4,1,1,1,1,7,1,5,부산광역시,경남,2인 가족 여행,2023-07-27~2023-07-27,1,3.0,2.0,1
f001365,27,여,30,6,1.0,2,4,2,,5,8.0,2,2,50,50130,26,26350,11,11680,6,1,1,1,1,7,1,7,대구광역시,경남,자녀 동반 여행,2023-05-27~2023-05-29,1,8.0,3.0,6
f001570,11,여,40,5,1.0,2,3,11,,1,5.0,3,5,42,42150,50,50130,45,45180,3,3,2,2,2,2,4,3,서울특별시,울산,2인 가족 여행,2023-05-27~2023-05-27,1,3.0,2.0,1
f002721,41,여,50,5,1.0,2,3,3,,4,6.0,2,2,45,45130,42,42210,42,42760,1,1,1,1,7,7,7,7,경기도,경북,자녀 동반 여행,2023-06-04~2023-06-05,2,3.0,5.0,2
f008803,41,남,30,7,1.0,2,2,2,,7,12.0,2,3,42,42210,46,46130,50,50130,6,5,2,2,6,2,2,4,경기도,강원,2인 가족 여행,2023-09-02~2023-09-03,3,2.0,1.0,1
f006041,41,남,30,6,1.0,2,2,4,,3,5.0,3,3,42,42150,50,50130,41,41820,2,2,4,4,5,3,5,5,경기도,강원,2인 가족 여행,2023-08-23~2023-08-24,1,3.0,2.0,1
f006678,47,남,20,6,3.0,1,4,12,,1,7.0,3,2,50,50130,45,45130,43,43800,2,2,2,3,3,3,5,5,경상북도,경남,2인 여행(가족 외),2023-08-13~2023-08-14,2,3.0,1.0,1
f001525,26,여,40,4,1.0,2,2,11,,3,7.0,2,1,48,48310,48,48270,47,47130,2,4,2,4,4,3,4,4,부산광역시,경남,3인 이상 여행(가족 외),2023-05-29~2023-05-30,3,7.0,8.0,3
f004085,41,여,50,6,1.0,1,6,4,,4,7.0,3,2,50,50130,42,42150,31,31110,2,1,2,5,6,2,1,7,경기도,강원,3대 동반 여행(친척 포함),2023-07-10~2023-07-11,1,2.0,3.0,2
f011492,29,남,20,6,1.0,1,1,2,,4,,3,4,42,42150,50,50130,46,46110,1,1,1,2,1,1,6,7,광주광역시,경북,2인 여행(가족 외),2023-08-25~2023-08-26,1,3.0,7.0,1
f002501,27,여,50,6,1.0,2,4,11,,2,5.0,3,6,50,50130,46,46890,26,26350,3,4,2,3,4,3,5,6,대구광역시,부산,자녀 동반 여행,2023-06-03~2023-06-04,9,3.0,,3
f006921,41,남,50,5,1.0,2,4,3,,5,7.0,2,1,41,41480,42,42210,11,11110,2,2,2,1,1,1,2,7,경기도,강원,자녀 동반 여행,2023-09-09~2023-09-10,3,2.0,7.0,3
f003811,26,남,30,6,1.0,2,2,3,,5,5.0,2,1,48,48310,48,48250,48,48270,3,3,3,3,4,3,2,4,부산광역시,경남,2인 가족 여행,2023-07-09~2023-07-09,1,4.0,7.0,1
f002867,41,남,40,5,1.0,2,2,2,,4,6.0,2,1,50,50130,42,42830,11,11680,4,7,1,2,1,4,7,2,경기도,경북,2인 여행(가족 외),2023-06-07~2023-06-08,3,10.0,8.0,1
f003916,26,남,30,6,1.0,1,2,13,,1,5.0,4,1,50,50110,50,50130,48,48310,4,1,3,4,4,4,6,4,부산광역시,경북,3인 이상 여행(가족 외),2023-07-15~2023-07-16,3,7.0,1.0,2
f006237,47,여,20,6,1.0,1,2,3,,3,3.0,2,1,26,26500,42,42150,11,11560,6,2,2,4,3,2,2,6,경상북도,대구,2인 여행(가족 외),2023-08-12~2023-08-12,3,5.0,1.0,1
f001481,26,남,50,6,1.0,2,2,2,,2,6.0,2,1,47,47110,47,47130,50,50130,1,4,1,6,6,2,2,5,부산광역시,경북,2인 가족 여행,2023-05-27~2023-05-29,1,2.0,3.0,1
f000675,11,여,20,6,1.0,1,5,13,,2,10.0,2,1,41,41360,41,41460,42,42210,3,5,1,2,6,2,6,2,서울특별시,부산,2인 여행(가족 외),2023-05-23~2023-05-24,1,2.0,3.0,1
f015891,47,남,30,6,2.0,1,3,12,,1,6.0,3,2,27,27170,26,26350,47,47130,6,2,2,6,6,2,5,6,경상북도,울산,2인 여행(가족 외),2023-09-03~2023-09-03,3,7.0,5.0,1
f011918,27,여,20,4,1.0,1,1,12,,2,,3,3,26,26350,47,47130,11,11230,5,2,2,7,7,2,3,5,대구광역시,부산,2인 가족 여행,2023-08-26~2023-08-26,10,1.0,8.0,1
f005185,28,남,30,6,1.0,1,2,13,,6,12.0,3,8,42,42110,50,50130,26,26500,2,1,4,3,3,3,7,5,인천광역시,강원,2인 여행(가족 외),2023-08-02~2023-08-02,3,1.0,2.0,1
f007148,26,여,30,4,1.0,1,3,12,,2,9.0,4,1,50,50130,26,26710,47,47130,4,2,2,2,2,4,6,7,부산광역시,울산,2인 여행(가족 외),2023-09-07~2023-09-08,1,3.0,2.0,1
f015235,26,여,30,6,1.0,1,3,3,,1,7.0,2,2,47,47130,48,48330,11,11440,3,3,2,6,2,6,2,7,부산광역시,경남,부모 동반 여행,2023-09-05~2023-09-05,3,2.0,10.0,2
f004875,27,여,50,7,1.0,2,2,6,,3,5.0,2,2,47,47290,47,47110,26,26260,2,6,2,3,3,3,3,4,대구광역시,경북,2인 가족 여행,2023-08-05~2023-08-05,1,6.0,4.0,1
f004809,11,여,60,7,2.0,2,3,2,,3,5.0,2,1,41,41360,42,42210,50,50130,2,2,2,3,2,4,2,2,서울특별시,강원,자녀 동반 여행,2023-08-01~2023-08-01,1,2.0,7.0,2
f001557,47,여,40,4,1.0,2,4,3,,5,7.0,3,6,47,47130,27,27110,47,47820,4,6,6,6,2,6,2,6,경상북도,경북,자녀 동반 여행,2023-05-27~2023-05-28,2,3.0,1.0,3
f009505,30,여,20,6,2.0,1,1,12,,1,,3,1,50,50130,50,50110,46,46130,4,4,5,5,2,4,5,4,대전광역시,부산,2인 여행(가족 외),2023-08-28~2023-08-29,2,1.0,3.0,1
f012146,11,남,20,6,2.0,1,5,12,,1,11.0,3,2,50,50110,42,42150,47,47130,2,2,2,5,2,4,3,4,서울특별시,강원,2인 여행(가족 외),2023-08-30~2023-08-31,3,7.0,1.0,1
f011516,11,여,40,4,1.0,2,4,11,,4,7.0,3,2,42,42210,41,41820,46,46130,4,4,3,3,3,5,5,5,서울특별시,강원,자녀 동반 여행,2023-08-23~2023-08-24,3,7.0,1.0,3
f001255,41,남,20,6,2.0,1,1,12,,3,,2,3,11,11680,41,41110,26,26350,7,1,1,3,4,2,1,6,경기도,부산,2인 여행(가족 외),2023-06-02~2023-06-04,3,7.0,1.0,1
f003857,27,남,30,7,1.0,2,2,2,,5,8.0,2,1,26,26350,47,47110,47,47130,4,2,4,2,4,6,5,5,대구광역시,경북,2인 가족 여행,2023-07-02~2023-07-02,1,2.0,7.0,1
f012663,46,남,30,6,1.0,1,1,2,,8,,2,3,26,26710,26,26410,46,46870,1,1,4,1,1,1,1,3,전라남도,부산,2인 여행(가족 외),2023-08-26~2023-08-27,2,1.0,3.0,1
f002039,31,남,20,6,1.0,1,3,3,,5,6.0,2,1,50,50110,26,26350,47,47130,4,2,3,4,4,5,3,6,울산광역시,부산,2인 여행(가족 외),2023-05-28~2023-05-29,3,1.0,2.0,1
f007941,29,남,20,4,1.0,1,5,12,,1,5.0,3,3,50,50110,45,45130,26,26230,4,1,3,3,6,4,1,7,광주광역시,경남,2인 여행(가족 외),2023-08-19~2023-08-20,9,3.0,5.0,1
f001173,31,여,40,5,1.0,2,4,2,,1,5.0,2,1,47,47130,31,31140,47,47770,4,4,4,3,4,4,3,4,울산광역시,경북,3대 동반 여행(친척 포함),2023-05-26~2023-05-29,3,7.0,8.0,3
f007210,11,여,20,8,2.0,1,3,12,,3,12.0,2,1,41,41360,41,41450,42,42830,3,5,3,2,6,5,7,2,서울특별시,강원,3인 이상 여행(가족 외),2023-08-19~2023-08-20,3,6.0,7.0,7
f005840,48,여,30,5,1.0,1,1,2,,4,,2,1,42,42230,50,50130,11,11680,4,2,3,1,4,2,4,5,서울특별시,부산,나홀로 여행,2023-08-26~2023-08-27,2,8.0,7.0,0
f016429,11,여,20,4,1.0,1,5,12,,2,7.0,2,1,50,50130,50,50110,42,42150,2,2,3,2,4,6,2,7,서울특별시,강원,2인 여행(가족 외),2023-09-08~2023-09-08,3,5.0,2.0,1
f008453,48,여,30,4,1.0,1,4,12,,1,8.0,3,5,26,26290,41,41110,11,11170,5,1,4,2,3,1,1,5,경상남도,부산,2인 여행(가족 외),2023-08-21~2023-08-22,3,9.0,1.0,1
f015974,47,여,40,5,1.0,2,2,11,,1,4.0,2,1,47,47250,47,47190,47,47280,2,5,6,2,2,5,2,6,경상북도,경북,나홀로 여행,2023-09-06~2023-09-06,2,4.0,8.0,0
f000734,41,여,40,6,1.0,1,3,3,,6,6.0,3,6,50,50110,50,50130,47,47130,1,4,2,3,4,2,5,2,경기도,경북,2인 여행(가족 외),2023-05-20~2023-05-21,2,4.0,8.0,1
f000613,11,여,30,6,1.0,1,1,5,,4,,3,3,42,42210,50,50130,26,26110,3,2,2,2,2,1,4,7,서울특별시,강원,나홀로 여행,2023-05-17~2023-05-18,1,2.0,7.0,0
f015674,48,여,20,6,2.0,1,4,12,,2,8.0,4,1,47,47130,27,27290,26,26500,5,6,5,5,6,6,4,6,경상남도,부산,나홀로 여행,2023-09-07~2023-09-07,4,7.0,1.0,0
f004863,44,여,20,4,1.0,1,4,12,,1,3.0,2,1,50,50110,50,50130,26,26110,2,1,2,3,2,4,1,7,충청남도,경북,나홀로 여행,2023-07-30~2023-07-31,2,,,0
f008781,26,여,30,5,1.0,1,1,13,,3,,2,1,26,26350,26,26500,27,27140,6,2,6,3,6,6,3,6,부산광역시,대구,나홀로 여행,2023-09-02~2023-09-02,2,1.0,8.0,0
f008760,11,남,30,6,1.0,1,1,3,,8,,3,5,42,42820,42,42210,26,26170,4,3,2,2,4,2,2,5,서울특별시,강원,나홀로 여행,2023-08-26~2023-08-26,1,7.0,6.0,0
f008830,31,남,20,6,1.0,1,4,12,,1,5.0,2,1,31,31140,11,11680,41,41390,6,1,5,4,1,2,3,5,울산광역시,부산,2인 여행(가족 외),2023-08-26~2023-08-27,3,2.0,6.0,1
f016027,41,여,40,6,5.0,2,3,2,,3,5.0,3,3,11,11110,41,41820,42,42110,4,4,4,4,4,4,4,4,경기도,강원,자녀 동반 여행,2023-09-10~2023-09-10,7,8.0,3.0,1
f002663,28,여,20,6,1.0,1,4,2,,4,9.0,3,4,50,50110,42,42150,44,44825,1,1,3,2,3,2,5,6,인천광역시,강원,나홀로 여행,2023-06-04~2023-06-05,7,1.0,4.0,0
f013507,30,여,30,4,1.0,1,4,12,,2,6.0,3,3,26,26500,11,11680,31,31170,6,6,3,6,2,2,7,5,대전광역시,부산,2인 여행(가족 외),2023-08-29~2023-08-30,2,1.0,5.0,1
f000728,43,여,40,6,1.0,2,3,2,,5,9.0,2,1,50,50110,26,26350,42,42150,1,7,1,4,1,1,4,4,충청북도,부산,나홀로 여행,2023-05-27~2023-05-28,4,1.0,2.0,0
f001509,11,남,20,5,1.0,1,1,4,,4,,3,4,50,50110,46,46130,41,41650,4,2,3,4,6,5,2,6,서울특별시,부산,2인 여행(가족 외),2023-05-27~2023-05-28,7,1.0,2.0,1
f016415,11,남,40,7,1.0,2,3,2,,6,11.0,3,4,42,42210,42,42760,41,41450,1,4,7,3,4,1,7,5,서울특별시,강원,자녀 동반 여행,2023-09-09~2023-09-09,7,8.0,1.0,2
f014444,31,여,40,6,1.0,2,3,2,,7,11.0,1,1,26,26350,11,11680,42,42830,4,4,3,3,4,3,4,7,울산광역시,경북,자녀 동반 여행,2023-09-09~2023-09-09,9,1.0,2.0,2
f008549,48,남,30,8,1.0,2,4,11,,11,12.0,1,1,48,48310,11,11440,50,50130,2,2,2,4,2,5,2,6,경상남도,경남,2인 가족 여행,2023-08-22~2023-08-22,1,3.0,7.0,1
f007772,27,여,30,6,1.0,1,3,3,,4,5.0,2,1,26,26350,47,47110,47,47130,4,4,2,4,2,2,4,3,대구광역시,울산,3인 이상 여행(가족 외),2023-08-26~2023-08-27,1,2.0,3.0,4
f000818,11,남,30,6,1.0,1,1,2,,4,,3,4,42,42150,48,48220,46,46150,3,1,4,6,4,3,5,7,서울특별시,경남,2인 여행(가족 외),2023-06-03~2023-06-04,6,7.0,3.0,1
f002565,42,여,40,6,1.0,2,2,3,,4,6.0,3,5,42,42150,42,42210,41,41820,1,1,4,3,2,5,4,2,강원도,강원,2인 가족 여행,2023-06-02~2023-06-03,1,2.0,3.0,1
f007733,11,남,30,6,1.0,1,1,3,,5,,3,6,50,50130,47,47130,26,26200,5,6,7,6,6,6,6,1,서울특별시,경북,부모 동반 여행,2023-08-19~2023-08-20,3,2.0,1.0,6
f015539,41,여,30,6,1.0,1,1,8,,4,,3,6,42,42820,29,29170,27,27140,4,2,1,7,5,2,5,4,경기도,강원,나홀로 여행,2023-09-03~2023-09-03,1,2.0,4.0,0
f001244,36,남,40,4,1.0,1,2,3,,6,9.0,2,2,43,43760,44,44790,43,43730,1,6,2,4,2,6,1,6,세종특별자치시,경북,2인 여행(가족 외),2023-06-06~2023-06-07,3,2.0,1.0,1
f005334,28,남,20,6,1.0,1,3,7,,4,8.0,3,3,42,42150,11,11440,26,26350,6,1,6,1,6,7,2,7,인천광역시,부산,2인 여행(가족 외),2023-08-03~2023-08-04,3,6.0,7.0,1
f007520,48,여,30,4,1.0,1,4,12,,2,11.0,3,2,50,50110,26,26350,50,50130,4,2,1,5,4,6,1,6,경상남도,부산,3인 이상 여행(가족 외),2023-08-19~2023-08-20,3,1.0,7.0,4
f004448,47,남,50,6,1.0,2,3,7,,5,8.0,2,1,26,26350,42,42760,50,50110,3,3,5,4,4,4,4,3,경상북도,울산,자녀 동반 여행,2023-08-04~2023-08-05,3,2.0,,2
f003418,26,여,20,6,1.0,2,2,2,,3,3.0,2,3,42,42210,11,11110,50,50110,4,4,4,4,4,4,7,1,서울특별시,경남,2인 가족 여행,2023-06-17~2023-06-17,1,2.0,3.0,1
f004519,31,여,30,4,1.0,1,3,3,,4,6.0,2,1,26,26710,27,27260,47,47130,3,2,6,3,2,6,5,3,울산광역시,대구,나홀로 여행,2023-07-14~2023-07-14,1,5.0,2.0,0
f003501,27,여,40,7,1.0,1,2,3,,4,5.0,2,2,26,26350,47,47230,47,47110,1,4,3,3,1,2,2,7,대구광역시,경북,3인 이상 여행(가족 외),2023-06-17~2023-06-17,1,2.0,7.0,3
e000340,11,여,40,7,1.0,2,4,2,,4,10.0,3,6,42,42210,26,26350,42,42830,1,3,1,2,5,5,5,1,서울특별시,경기,자녀 동반 여행,2023-05-27~2023-05-29,1,2.0,7.0,3
f005252,11,남,40,7,1.0,2,4,3,,4,7.0,2,1,48,48840,41,41650,42,42830,5,2,6,6,1,5,6,2,서울특별시,강원,자녀 동반 여행,2023-08-05~2023-08-06,1,7.0,8.0,12
f011671,48,여,20,4,1.0,1,1,12,,1,,2,2,26,26230,11,11680,42,42110,6,2,2,2,5,3,2,6,경상남도,부산,나홀로 여행,2023-09-07~2023-09-07,10,2.0,1.0,0
f000509,41,여,30,6,5.0,1,3,2,,6,11.0,3,3,42,42210,47,47110,11,11440,2,1,6,5,6,7,2,5,경기도,부산,나홀로 여행,2023-05-27~2023-05-29,1,4.0,2.0,0
f001202,11,남,30,6,1.0,1,1,2,,7,,2,1,42,42210,50,50130,46,46130,2,2,2,3,2,2,2,2,서울특별시,강원,2인 여행(가족 외),2023-05-22~2023-05-23,3,2.0,1.0,1
f014998,42,여,40,6,1.0,2,3,3,,2,6.0,2,1,42,42150,48,48220,50,50130,2,6,2,6,6,6,2,4,강원도,강원,자녀 동반 여행,2023-09-03~2023-09-03,7,1.0,3.0,2
f010938,27,남,20,5,1.0,1,4,12,,3,5.0,3,5,11,11440,11,11680,26,26500,2,5,5,2,5,2,5,6,대구광역시,부산,3인 이상 여행(가족 외),2023-08-26~2023-08-26,3,2.0,1.0,2
f008852,41,남,30,6,2.0,1,1,12,,1,,3,2,50,50110,50,50130,26,26350,4,1,1,2,6,7,1,5,경기도,강원,2인 여행(가족 외),2023-08-20~2023-08-21,3,,,1
f002000,11,남,20,6,2.0,1,4,12,,2,5.0,2,1,42,42210,43,43800,42,42150,2,4,3,5,6,2,3,6,서울특별시,강원,2인 여행(가족 외),2023-06-03~2023-06-04,4,7.0,3.0,1
f016524,26,남,20,6,2.0,1,1,12,,2,,2,1,26,26500,31,31200,26,26530,4,5,4,3,4,5,4,5,부산광역시,울산,2인 여행(가족 외),2023-09-10~2023-09-10,9,2.0,5.0,1
f001732,26,여,20,4,1.0,1,4,12,,2,9.0,2,5,47,47130,26,26710,31,31140,3,4,2,4,2,2,6,6,부산광역시,경남,자녀 동반 여행,2023-05-27~2023-05-27,7,8.0,1.0,2
f012924,31,남,40,5,1.0,2,4,3,,5,6.0,2,1,50,50130,11,11110,47,47930,1,4,3,4,2,2,4,7,서울특별시,강원,자녀 동반 여행,2023-08-26~2023-08-27,3,8.0,7.0,3
f008518,11,여,30,6,1.0,1,4,3,,4,7.0,2,2,42,42820,42,42150,41,41820,1,1,2,7,6,1,2,7,서울특별시,강원,3인 이상 여행(가족 외),2023-08-19~2023-08-20,2,3.0,6.0,2
f002884,27,남,40,5,4.0,1,1,3,,5,,2,1,42,42170,27,27710,26,26260,1,1,1,1,1,1,1,1,서울특별시,경북,나홀로 여행,2023-06-03~2023-06-03,5,6.0,1.0,0
f008588,26,남,50,6,4.0,2,4,4,,7,7.0,2,2,48,48310,47,47130,46,46150,3,1,2,4,5,3,2,3,부산광역시,울산,자녀 동반 여행,2023-08-20~2023-08-20,3,1.0,6.0,3
f011816,47,여,30,6,1.0,1,1,13,,2,,3,3,11,11170,27,27260,47,47290,2,4,2,4,1,5,3,2,경상북도,대구,나홀로 여행,2023-08-25~2023-08-25,1,2.0,7.0,0
f003474,47,여,20,6,1.0,1,1,12,,1,,1,1,27,27110,26,26350,50,50110,7,5,6,2,1,4,5,2,경상북도,대구,2인 여행(가족 외),2023-06-17~2023-06-17,3,2.0,1.0,1
f010740,41,남,20,4,1.0,1,2,12,,1,4.0,3,2,50,50110,26,26350,26,26710,3,1,2,5,3,2,5,6,경기도,부산,2인 여행(가족 외),2023-09-02~2023-09-03,3,7.0,2.0,1
f006717,26,여,30,6,1.0,1,5,3,,5,11.0,2,4,50,50110,48,48840,42,42150,4,2,4,1,4,2,4,6,부산광역시,대구,2인 여행(가족 외),2023-08-12~2023-08-13,1,3.0,5.0,1
f003768,48,여,30,6,1.0,1,1,3,,4,,2,2,50,50130,42,42210,48,48880,2,4,1,4,5,4,4,1,경상남도,부산,2인 여행(가족 외),2023-06-30~2023-06-30,1,2.0,7.0,1
f004744,42,여,30,6,1.0,1,1,2,,4,,2,2,50,50110,42,42720,26,26140,1,1,4,1,4,7,4,5,강원도,강원,2인 여행(가족 외),2023-07-29~2023-07-29,3,1.0,2.0,1
f016331,47,남,60,6,1.0,2,3,2,,8,8.0,2,1,48,48250,26,26110,47,47130,5,7,4,4,3,4,3,6,경상북도,경남,자녀 동반 여행,2023-09-16~2023-09-16,3,1.0,,2
f016607,47,여,20,5,1.0,1,5,13,,3,3.0,2,3,11,11170,26,26500,27,27110,4,2,3,6,3,4,6,6,경상북도,부산,나홀로 여행,2023-09-13~2023-09-13,1,7.0,2.0,0
f016628,11,여,30,6,1.0,1,1,3,,4,,2,1,43,43800,50,50110,47,47110,1,4,1,4,4,2,2,7,서울특별시,강원,나홀로 여행,2023-09-17~2023-09-17,1,7.0,5.0,0
f009465,26,여,20,6,2.0,1,1,12,,2,,2,4,31,31140,47,47130,27,27260,6,6,7,2,1,1,1,6,부산광역시,경북,3인 이상 여행(가족 외),2023-08-24~2023-08-24,3,1.0,2.0,4
f016510,26,여,20,6,1.0,1,1,12,,2,,3,2,50,50110,47,47130,26,26350,6,2,2,4,7,6,2,7,부산광역시,경북,2인 여행(가족 외),2023-09-16~2023-09-16,1,5.0,2.0,1
f000442,27,여,50,6,1.0,2,3,3,,3,6.0,2,2,41,41280,28,28260,42,42210,1,1,2,2,5,3,5,3,대구광역시,경북,3대 동반 여행(친척 포함),2023-05-27~2023-05-29,3,8.0,1.0,2
f012478,48,여,40,5,1.0,1,1,3,,3,,2,2,26,26290,48,48820,41,41410,1,2,1,2,1,4,1,7,경상남도,부산,2인 여행(가족 외),2023-08-27~2023-08-27,7,3.0,2.0,1
f016041,11,남,30,6,1.0,1,3,4,,2,3.0,2,1,42,42830,47,47130,50,50110,1,3,1,6,7,2,7,3,서울특별시,강원,2인 여행(가족 외),2023-09-11~2023-09-11,2,1.0,7.0,1
f004441,43,남,20,4,1.0,1,1,12,,2,,3,3,47,47130,50,50110,50,50130,4,1,5,4,6,4,5,2,충청북도,경북,2인 여행(가족 외),2023-08-01~2023-08-02,3,7.0,8.0,1
f015193,47,여,20,4,1.0,1,4,12,,1,5.0,2,2,26,26710,27,27110,26,26500,2,2,1,4,2,2,6,7,경상북도,대구,2인 여행(가족 외),2023-09-01~2023-09-01,3,,,1
f008831,47,남,30,6,2.0,1,5,12,,1,5.0,2,2,27,27230,26,26350,11,11530,2,2,1,4,2,1,3,6,경상북도,경북,3인 이상 여행(가족 외),2023-08-20~2023-08-21,2,1.0,7.0,7
f003257,41,여,20,7,1.0,1,5,2,,4,9.0,3,2,50,50130,42,42210,48,48220,2,2,2,3,5,3,3,6,경기도,경북,2인 여행(가족 외),2023-06-14~2023-06-14,1,8.0,3.0,1
f002641,11,남,40,8,5.0,2,5,2,,5,7.0,3,3,42,42230,42,42210,47,47130,2,4,1,3,4,3,2,6,서울특별시,강원,자녀 동반 여행,2023-06-05~2023-06-05,10,3.0,,4
f004608,11,여,20,6,1.0,1,1,3,,4,,2,1,42,42150,50,50110,26,26350,2,2,3,4,3,4,3,4,서울특별시,강원,2인 여행(가족 외),2023-07-16~2023-07-17,9,3.0,1.0,1
f015915,48,여,40,6,1.0,2,5,3,,3,7.0,2,1,48,48250,26,26500,48,48880,2,2,2,2,2,6,2,5,경상남도,경남,2인 여행(가족 외),2023-09-11~2023-09-11,2,4.0,1.0,1
f000374,41,여,40,5,1.0,2,3,3,,4,8.0,2,2,42,42730,44,44825,41,41830,2,4,4,4,6,6,4,3,경기도,강원,자녀 동반 여행,2023-05-28~2023-05-28,7,1.0,3.0,2
f001917,41,여,30,6,1.0,1,4,3,,4,10.0,3,4,42,42150,41,41460,11,11710,4,1,7,7,1,7,2,2,경기도,강원,부모 동반 여행,2023-06-03~2023-06-04,3,2.0,1.0,3
f001932,41,여,50,5,1.0,2,4,11,,1,5.0,3,5,42,42150,50,50130,28,28720,4,1,4,1,1,2,7,7,경기도,강원,자녀 동반 여행,2023-06-09~2023-06-10,1,,,3
f008169,11,여,30,6,1.0,2,5,3,,4,12.0,3,4,42,42150,42,42210,42,42760,4,4,6,2,2,4,6,4,서울특별시,강원,3대 동반 여행(친척 포함),2023-08-26~2023-08-27,2,3.0,5.0,3
f015254,47,여,20,6,1.0,1,5,12,,3,4.0,2,1,50,50110,26,26500,26,26350,6,2,2,5,6,6,2,3,경상북도,경북,나홀로 여행,2023-09-13~2023-09-13,4,7.0,2.0,0
